197838,1978-06-25T15:00,Argentina,Netherlands,3,1,Final,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires
197403,1974-06-13T17:00,Brazil,Yugoslavia,0,0,B,Waldstadion,Frankfurt/Main
197401,1974-06-14T16:00,Germany FR,Chile,1,0,A,Olympiastadion,Berlin West
197402,1974-06-14T19:30,German DR,Australia,2,0,A,Volksparkstadion,Hamburg
197404,1974-06-14T19:30,Zaire,Scotland,0,2,B,Westfalenstadion,Dortmund
197405,1974-06-15T16:00,Uruguay,Netherlands,0,2,C,Niedersachsenstadion,Hanover
197406,1974-06-15T16:00,Sweden,Bulgaria,0,0,C,Rheinstadion,DüSseldorf
197407,1974-06-15T18:00,Italy,Haiti,3,1,D,Olympiastadion,Munich
197408,1974-06-15T18:00,Poland,Argentina,3,2,D,Neckarstadion,Stuttgart
197410,1974-06-18T16:00,Australia,Germany FR,0,3,A,Volksparkstadion,Hamburg
197412,1974-06-18T19:30,Scotland,Brazil,0,0,B,Waldstadion,Frankfurt/Main
197409,1974-06-18T19:30,Chile,German DR,1,1,A,Olympiastadion,Berlin West
197411,1974-06-18T19:30,Yugoslavia,Zaire,9,0,B,Parkstadion,Gelsenkirchen
197413,1974-06-19T19:30,Netherlands,Sweden,0,0,C,Westfalenstadion,Dortmund
197414,1974-06-19T19:30,Bulgaria,Uruguay,1,1,C,Niedersachsenstadion,Hanover
197415,1974-06-19T19:30,Haiti,Poland,0,7,D,Olympiastadion,Munich
197416,1974-06-19T19:30,Argentina,Italy,1,1,D,Neckarstadion,Stuttgart
197419,1974-06-22T16:00,Scotland,Yugoslavia,1,1,B,Waldstadion,Frankfurt/Main
197417,1974-06-22T16:00,Australia,Chile,0,0,A,Olympiastadion,Berlin West
197420,1974-06-22T16:00,Zaire,Brazil,0,3,B,Parkstadion,Gelsenkirchen
197418,1974-06-22T19:30,German DR,Germany FR,1,0,A,Volksparkstadion,Hamburg
197421,1974-06-23T16:00,Bulgaria,Netherlands,1,4,C,Westfalenstadion,Dortmund
197423,1974-06-23T16:00,Argentina,Haiti,4,1,D,Olympiastadion,Munich
197422,1974-06-23T16:00,Sweden,Uruguay,3,0,C,Rheinstadion,DüSseldorf
197424,1974-06-23T16:00,Poland,Italy,2,1,D,Neckarstadion,Stuttgart
197427,1974-06-26T16:00,Yugoslavia,Germany FR,0,2,B,Rheinstadion,DüSseldorf
197425,1974-06-26T19:30,Brazil,German DR,1,0,A,Niedersachsenstadion,Hanover
197426,1974-06-26T19:30,Netherlands,Argentina,4,0,A,Parkstadion,Gelsenkirchen
197428,1974-06-26T19:30,Sweden,Poland,0,1,B,Neckarstadion,Stuttgart
197430,1974-06-30T16:00,Argentina,Brazil,1,2,A,Niedersachsenstadion,Hanover
197432,1974-06-30T16:00,Poland,Yugoslavia,2,1,B,Waldstadion,Frankfurt/Main
197429,1974-06-30T16:00,German DR,Netherlands,0,2,A,Parkstadion,Gelsenkirchen
197431,1974-06-30T19:30,Germany FR,Sweden,4,2,B,Rheinstadion,DüSseldorf
197435,1974-07-03T17:00,Poland,Germany FR,0,1,B,Waldstadion,Frankfurt/Main
197434,1974-07-03T19:30,Netherlands,Brazil,2,0,A,Westfalenstadion,Dortmund
197433,1974-07-03T19:30,Argentina,German DR,1,1,A,Parkstadion,Gelsenkirchen
197436,1974-07-03T19:30,Sweden,Yugoslavia,2,1,B,Rheinstadion,DüSseldorf
197437,1974-07-06T16:00,Brazil,Poland,0,1,Third,Olympiastadion,Munich
197438,1974-07-07T16:00,Netherlands,Germany FR,1,2,Final,Olympiastadion,Munich
197001,1970-05-31T12:00,Mexico,Soviet Union,0,0,A,Estadio Azteca,Mexico City
197002,1970-06-02T16:00,Uruguay,Israel,2,0,B,Cuauhtemoc,Puebla
197004,1970-06-02T16:00,Peru,Bulgaria,3,2,D,Nou Camp - Estadio León,Leon
197003,1970-06-02T16:00,England,Romania,1,0,C,Jalisco,Guadalajara
197006,1970-06-03T16:00,Italy,Sweden,1,0,B,Luis Dosal,Toluca
197008,1970-06-03T16:00,Germany FR,Morocco,2,1,D,Nou Camp - Estadio León,Leon
197007,1970-06-03T16:00,Brazil,Czechoslovakia,4,1,C,Jalisco,Guadalajara
197005,1970-06-03T16:00,Belgium,El Salvador,3,0,A,Estadio Azteca,Mexico City
197010,1970-06-06T16:00,Uruguay,Italy,0,0,B,Cuauhtemoc,Puebla
197012,1970-06-06T16:00,Peru,Morocco,3,0,D,Nou Camp - Estadio León,Leon
197011,1970-06-06T16:00,Romania,Czechoslovakia,2,1,C,Jalisco,Guadalajara
197009,1970-06-06T16:00,Soviet Union,Belgium,4,1,A,Estadio Azteca,Mexico City
197014,1970-06-07T12:00,Sweden,Israel,1,1,B,Luis Dosal,Toluca
197016,1970-06-07T12:00,Germany FR,Bulgaria,5,2,D,Nou Camp - Estadio León,Leon
197015,1970-06-07T12:00,Brazil,England,1,0,C,Jalisco,Guadalajara
197013,1970-06-07T12:00,Mexico,El Salvador,4,0,A,Estadio Azteca,Mexico City
197018,1970-06-10T16:00,Sweden,Uruguay,1,0,B,Cuauhtemoc,Puebla
197020,1970-06-10T16:00,Germany FR,Peru,3,1,D,Nou Camp - Estadio León,Leon
197019,1970-06-10T16:00,Brazil,Romania,3,2,C,Jalisco,Guadalajara
197017,1970-06-10T16:00,Soviet Union,El Salvador,2,0,A,Estadio Azteca,Mexico City
197022,1970-06-11T16:00,Italy,Israel,0,0,B,Luis Dosal,Toluca
197024,1970-06-11T16:00,Bulgaria,Morocco,1,1,D,Nou Camp - Estadio León,Leon
197023,1970-06-11T16:00,England,Czechoslovakia,1,0,C,Jalisco,Guadalajara
197021,1970-06-11T16:00,Mexico,Belgium,1,0,A,Estadio Azteca,Mexico City
197026,1970-06-14T12:00,Italy,Mexico,4,1,Quarter,Luis Dosal,Toluca
197028,1970-06-14T12:00,Germany FR,England,3,2,Quarter,Nou Camp - Estadio León,Leon
197027,1970-06-14T12:00,Brazil,Peru,4,2,Quarter,Jalisco,Guadalajara
197025,1970-06-14T12:00,Uruguay,Soviet Union,1,0,Quarter,Estadio Azteca,Mexico City
197029,1970-06-17T16:00,Brazil,Uruguay,3,1,Semi,Jalisco,Guadalajara
197030,1970-06-17T16:00,Italy,Germany FR,4,3,Semi,Estadio Azteca,Mexico City
197031,1970-06-20T16:00,Germany FR,Uruguay,1,0,Third,Estadio Azteca,Mexico City
197032,1970-06-21T12:00,Brazil,Italy,4,1,Final,Estadio Azteca,Mexico City
196601,1966-07-11T19:30,England,Uruguay,0,0,A,Wembley Stadium,London
196602,1966-07-12T19:30,Germany FR,Switzerland,5,0,B,Hillsborough,Sheffield
196603,1966-07-12T19:30,Brazil,Bulgaria,2,0,C,Goodison Park,Liverpool
196604,1966-07-12T19:30,Soviet Union,Korea DPR,3,0,D,Ayresome Park,Middlesbrough
196605,1966-07-13T19:30,France,Mexico,1,1,A,Wembley Stadium,London
196607,1966-07-13T19:30,Portugal,Hungary,3,1,C,Old Trafford Stadium,Manchester
196606,1966-07-13T19:30,Argentina,Spain,2,1,B,Villa Park,Birmingham
196608,1966-07-13T19:30,Italy,Chile,2,0,D,Roker Park Ground,Sunderland
196609,1966-07-15T19:30,Uruguay,France,2,1,A,White City,London
196610,1966-07-15T19:30,Spain,Switzerland,2,1,B,Hillsborough,Sheffield
196611,1966-07-15T19:30,Hungary,Brazil,3,1,C,Goodison Park,Liverpool
196612,1966-07-15T19:30,Korea DPR,Chile,1,1,D,Ayresome Park,Middlesbrough
196615,1966-07-16T15:00,Portugal,Bulgaria,3,0,C,Old Trafford Stadium,Manchester
196614,1966-07-16T15:00,Germany FR,Argentina,0,0,B,Villa Park,Birmingham
196616,1966-07-16T15:00,Soviet Union,Italy,1,0,D,Roker Park Ground,Sunderland
196613,1966-07-16T19:30,England,Mexico,2,0,A,Wembley Stadium,London
196617,1966-07-19T16:30,Uruguay,Mexico,0,0,A,Wembley Stadium,London
196618,1966-07-19T19:30,Argentina,Switzerland,2,0,B,Hillsborough,Sheffield
196619,1966-07-19T19:30,Portugal,Brazil,3,1,C,Goodison Park,Liverpool
196620,1966-07-19T19:30,Korea DPR,Italy,1,0,D,Ayresome Park,Middlesbrough
196621,1966-07-20T19:30,England,France,2,0,A,Wembley Stadium,London
196623,1966-07-20T19:30,Hungary,Bulgaria,3,1,C,Old Trafford Stadium,Manchester
196622,1966-07-20T19:30,Germany FR,Spain,2,1,B,Villa Park,Birmingham
196624,1966-07-20T19:30,Soviet Union,Chile,2,1,D,Roker Park Ground,Sunderland
196625,1966-07-23T15:00,England,Argentina,1,0,Quarter,Wembley Stadium,London
196626,1966-07-23T15:00,Germany FR,Uruguay,4,0,Quarter,Hillsborough,Sheffield
196627,1966-07-23T15:00,Soviet Union,Hungary,2,1,Quarter,Roker Park Ground,Sunderland
196628,1966-07-23T15:00,Portugal,Korea DPR,5,3,Quarter,Goodison Park,Liverpool
196629,1966-07-25T19:30,Germany FR,Soviet Union,2,1,Semi,Goodison Park,Liverpool
196630,1966-07-26T19:30,England,Portugal,2,1,Semi,Wembley Stadium,London
196631,1966-07-28T19:30,Portugal,Soviet Union,2,1,Third,Wembley Stadium,London
196632,1966-07-30T15:00,England,Germany FR,4,2,Final,Wembley Stadium,London
196201,1962-05-30T15:00,Uruguay,Colombia,2,1,A,Carlos Dittborn,Arica
196203,1962-05-30T15:00,Brazil,Mexico,2,0,C,Estadio Sausalito,Vina Del Mar
196204,1962-05-30T15:00,Argentina,Bulgaria,1,0,D,Estadio El Teniente-Codelco,Rancagua
196202,1962-05-30T15:00,Chile,Switzerland,3,1,B,Nacional,Santiago De Chile
196205,1962-05-31T15:00,Soviet Union,Yugoslavia,2,0,A,Carlos Dittborn,Arica
196207,1962-05-31T15:00,Czechoslovakia,Spain,1,0,C,Estadio Sausalito,Vina Del Mar
196208,1962-05-31T15:00,Hungary,England,2,1,D,Estadio El Teniente-Codelco,Rancagua
196206,1962-05-31T15:00,Germany FR,Italy,0,0,B,Nacional,Santiago De Chile
196209,1962-06-02T15:00,Yugoslavia,Uruguay,3,1,A,Carlos Dittborn,Arica
196211,1962-06-02T15:00,Brazil,Czechoslovakia,0,0,C,Estadio Sausalito,Vina Del Mar
196212,1962-06-02T15:00,England,Argentina,3,1,D,Estadio El Teniente-Codelco,Rancagua
196210,1962-06-02T15:00,Chile,Italy,2,0,B,Nacional,Santiago De Chile
196213,1962-06-03T15:00,Soviet Union,Colombia,4,4,A,Carlos Dittborn,Arica
196215,1962-06-03T15:00,Spain,Mexico,1,0,C,Estadio Sausalito,Vina Del Mar
196216,1962-06-03T15:00,Hungary,Bulgaria,6,1,D,Estadio El Teniente-Codelco,Rancagua
196214,1962-06-03T15:00,Germany FR,Switzerland,2,1,B,Nacional,Santiago De Chile
196217,1962-06-06T15:00,Soviet Union,Uruguay,2,1,A,Carlos Dittborn,Arica
196219,1962-06-06T15:00,Brazil,Spain,2,1,C,Estadio Sausalito,Vina Del Mar
196220,1962-06-06T15:00,Hungary,Argentina,0,0,D,Estadio El Teniente-Codelco,Rancagua
196218,1962-06-06T15:00,Germany FR,Chile,2,0,B,Nacional,Santiago De Chile
196221,1962-06-07T15:00,Yugoslavia,Colombia,5,0,A,Carlos Dittborn,Arica
196223,1962-06-07T15:00,Mexico,Czechoslovakia,3,1,C,Estadio Sausalito,Vina Del Mar
196224,1962-06-07T15:00,England,Bulgaria,0,0,D,Estadio El Teniente-Codelco,Rancagua
196222,1962-06-07T15:00,Italy,Switzerland,3,0,B,Nacional,Santiago De Chile
196225,1962-06-10T14:30,Chile,Soviet Union,2,1,Quarter,Carlos Dittborn,Arica
196227,1962-06-10T14:30,Brazil,England,3,1,Quarter,Estadio Sausalito,Vina Del Mar
196228,1962-06-10T14:30,Czechoslovakia,Hungary,1,0,Quarter,Estadio El Teniente-Codelco,Rancagua
196226,1962-06-10T14:30,Yugoslavia,Germany FR,1,0,Quarter,Nacional,Santiago De Chile
196230,1962-06-13T14:30,Czechoslovakia,Yugoslavia,3,1,Semi,Estadio Sausalito,Vina Del Mar
196229,1962-06-13T14:30,Brazil,Chile,4,2,Semi,Nacional,Santiago De Chile
196231,1962-06-16T14:30,Chile,Yugoslavia,1,0,Third,Nacional,Santiago De Chile
196232,1962-06-17T14:30,Brazil,Czechoslovakia,3,1,Final,Nacional,Santiago De Chile
195801,1958-06-08T14:00,Sweden,Mexico,3,0,C,Rasunda Stadium,Solna
195805,1958-06-08T19:00,Soviet Union,England,2,2,D,Nya Ullevi,Gothenburg
195807,1958-06-08T19:00,Argentina,Germany FR,1,3,A,Malmo Stadion,Malmö
195802,1958-06-08T19:00,Hungary,Wales,1,1,C,Jarnvallen,Sandviken
195803,1958-06-08T19:00,France,Paraguay,7,3,B,Idrottsparken,NorrköPing
195804,1958-06-08T19:00,Yugoslavia,Scotland,1,1,B,Arosvallen,Vasteras
195806,1958-06-08T19:00,Brazil,Austria,3,0,D,Rimnersvallen,Udevalla
195808,1958-06-08T19:00,Northern Ireland,Czechoslovakia,1,0,A,Orjans Vall,Halmstad
195812,1958-06-11T19:00,Brazil,England,0,0,D,Nya Ullevi,Gothenburg
195809,1958-06-11T19:00,Mexico,Wales,1,1,C,Rasunda Stadium,Solna
195810,1958-06-11T19:00,Paraguay,Scotland,3,2,B,Idrottsparken,NorrköPing
195811,1958-06-11T19:00,Yugoslavia,France,3,2,B,Arosvallen,Vasteras
195813,1958-06-11T19:00,Soviet Union,Austria,2,0,D,Ryavallen,Boras
195814,1958-06-11T19:00,Germany FR,Czechoslovakia,2,2,A,Olympia Stadium,Helsingborg
195815,1958-06-11T19:00,Argentina,Northern Ireland,3,1,A,Orjans Vall,Halmstad
195816,1958-06-12T19:00,Sweden,Hungary,2,1,C,Rasunda Stadium,Solna
195817,1958-06-15T14:00,Sweden,Wales,0,0,C,Rasunda Stadium,Solna
195821,1958-06-15T19:00,Brazil,Soviet Union,2,0,D,Nya Ullevi,Gothenburg
195823,1958-06-15T19:00,Germany FR,Northern Ireland,2,2,A,Malmo Stadion,Malmö
195818,1958-06-15T19:00,Hungary,Mexico,4,0,C,Jarnvallen,Sandviken
195819,1958-06-15T19:00,Paraguay,Yugoslavia,3,3,B,Tunavallen,Eskilstuna
195820,1958-06-15T19:00,France,Scotland,2,1,B,Eyravallen,Orebro
195822,1958-06-15T19:00,England,Austria,2,2,D,Ryavallen,Boras
195824,1958-06-15T19:00,Czechoslovakia,Argentina,6,1,A,Olympia Stadium,Helsingborg
195837,1958-06-17T19:00,Soviet Union,England,1,0,D,Nya Ullevi,Gothenburg
195839,1958-06-17T19:00,Northern Ireland,Czechoslovakia,2,1,A,Malmo Stadion,Malmö
195833,1958-06-17T19:00,Wales,Hungary,2,1,C,Rasunda Stadium,Solna
195827,1958-06-19T19:00,Brazil,Wales,1,0,Quarter,Nya Ullevi,Gothenburg
195828,1958-06-19T19:00,Germany FR,Yugoslavia,1,0,Quarter,Malmo Stadion,Malmö
195825,1958-06-19T19:00,Sweden,Soviet Union,2,0,Quarter,Rasunda Stadium,Solna
195826,1958-06-19T19:00,France,Northern Ireland,4,0,Quarter,Idrottsparken,NorrköPing
195830,1958-06-24T19:00,Sweden,Germany FR,3,1,Semi,Nya Ullevi,Gothenburg
195829,1958-06-24T19:00,Brazil,France,5,2,Semi,Rasunda Stadium,Solna
195831,1958-06-28T17:00,France,Germany FR,6,3,Third,Nya Ullevi,Gothenburg
195832,1958-06-29T15:00,Brazil,Sweden,5,2,Final,Rasunda Stadium,Solna
195401,1954-06-16T18:00,Uruguay,Czechoslovakia,2,0,C,Wankdorf Stadium,Berne
195402,1954-06-16T18:00,Austria,Scotland,1,0,C,Hardturm,Zurich
195403,1954-06-16T18:00,Brazil,Mexico,5,0,A,Charmilles,Geneva
195404,1954-06-16T18:00,Yugoslavia,France,1,0,A,La Pontaise,Lausanne
195405,1954-06-17T18:00,Germany FR,Turkey,4,1,B,Wankdorf Stadium,Berne
195408,1954-06-17T18:00,Hungary,Korea Republic,9,0,B,Hardturm,Zurich
195406,1954-06-17T18:10,England,Belgium,4,4,D,St. Jakob,Basel
195407,1954-06-17T17:50,Switzerland,Italy,2,1,D,La Pontaise,Lausanne
195412,1954-06-19T16:50,Uruguay,Scotland,7,0,C,St. Jakob,Basel
195409,1954-06-19T17:00,Austria,Czechoslovakia,5,0,C,Hardturm,Zurich
195411,1954-06-19T17:10,France,Mexico,3,2,A,Charmilles,Geneva
195410,1954-06-19T17:00,Brazil,Yugoslavia,1,1,A,La Pontaise,Lausanne
195414,1954-06-20T16:50,Hungary,Germany FR,8,3,B,St. Jakob,Basel
195415,1954-06-20T17:00,Turkey,Korea Republic,7,0,B,Charmilles,Geneva
195413,1954-06-20T17:10,England,Switzerland,2,0,D,Wankdorf Stadium,Berne
195416,1954-06-20T17:00,Italy,Belgium,4,1,D,Comunale di Cornaredo,Lugano
195400,1954-06-23T18:00,Germany FR,Turkey,7,2,B,Hardturm,Zurich
1954211,1954-06-23T18:00,Switzerland,Italy,4,1,D,St. Jakob,Basel
195420,1954-06-26T17:00,Uruguay,England,4,2,Quarter,St. Jakob,Basel
195419,1954-06-26T17:00,Austria,Switzerland,7,5,Quarter,La Pontaise,Lausanne
195417,1954-06-27T17:00,Germany FR,Yugoslavia,2,0,Quarter,Charmilles,Geneva
195418,1954-06-27T17:00,Hungary,Brazil,4,2,Quarter,Wankdorf Stadium,Berne
195421,1954-06-30T18:00,Germany FR,Austria,6,1,Semi,St. Jakob,Basel
195422,1954-06-30T18:00,Hungary,Uruguay,4,2,Semi,La Pontaise,Lausanne
195423,1954-07-03T17:00,Austria,Uruguay,3,1,Third,Hardturm,Zurich
195424,1954-07-04T17:00,Germany FR,Hungary,3,2,Final,Wankdorf Stadium,Berne
195001,1950-06-24T15:00,Brazil,Mexico,4,0,A,'Maracanã - Estádio Jornalista Mário Filho,Rio De Janeiro
195002,1950-06-25T15:00,England,Chile,2,0,B,'Maracanã - Estádio Jornalista Mário Filho,Rio De Janeiro
195003,1950-06-25T15:00,Spain,USA,3,1,B,Durival de Brito,Curitiba
195004,1950-06-25T15:00,Sweden,Italy,3,2,C,Pacaembu,Sao Paulo
195005,1950-06-25T15:00,Yugoslavia,Switzerland,3,0,A,Independencia,Belo Horizonte
195006,1950-06-28T15:00,Brazil,Switzerland,2,2,A,Pacaembu,Sao Paulo
195007,1950-06-28T15:00,Yugoslavia,Mexico,4,1,A,Eucaliptos,Porto Alegre
195008,1950-06-29T15:00,Spain,Chile,2,0,B,'Maracanã - Estádio Jornalista Mário Filho,Rio De Janeiro
195009,1950-06-29T15:30,Sweden,Paraguay,2,2,C,Durival de Brito,Curitiba
195010,1950-06-29T15:00,USA,England,1,0,B,Independencia,Belo Horizonte
195011,1950-07-01T15:00,Brazil,Yugoslavia,2,0,A,'Maracanã - Estádio Jornalista Mário Filho,Rio De Janeiro
195012,1950-07-02T15:00,Spain,England,1,0,B,'Maracanã - Estádio Jornalista Mário Filho,Rio De Janeiro
195013,1950-07-02T15:00,Italy,Paraguay,2,0,C,Pacaembu,Sao Paulo
195016,1950-07-02T15:00,Uruguay,Bolivia,8,0,D,Independencia,Belo Horizonte
195014,1950-07-02T15:40,Switzerland,Mexico,2,1,A,Eucaliptos,Porto Alegre
195015,1950-07-02T15:00,Chile,USA,5,2,B,Ilha do Retiro,Recife
195017,1950-07-09T15:00,Uruguay,Spain,2,2,F,Pacaembu,Sao Paulo
195018,1950-07-09T15:00,Brazil,Sweden,7,1,F,'Maracanã - Estádio Jornalista Mário Filho,Rio De Janeiro
195019,1950-07-13T15:00,Brazil,Spain,6,1,F,'Maracanã - Estádio Jornalista Mário Filho,Rio De Janeiro
195020,1950-07-13T15:00,Uruguay,Sweden,3,2,F,Pacaembu,Sao Paulo
195021,1950-07-16T15:00,Sweden,Spain,3,1,F,Pacaembu,Sao Paulo
195022,1950-07-16T15:00,Uruguay,Brazil,2,1,F,'Maracanã - Estádio Jornalista Mário Filho,Rio De Janeiro
193801,1938-06-04T17:00,Switzerland,Germany,1,1,Final,Parc des Princes,Paris
193802,1938-06-05T17:00,Hungary,Dutch East Indies,6,0,Final,Velodrome Municipale,Reims
193803,1938-06-05T17:00,France,Belgium,3,1,Final,Stade Olympique,Colombes
193804,1938-06-05T17:00,Cuba,Romania,3,3,Final,Stade Municipal,Toulouse
193805,1938-06-05T17:00,Italy,Norway,2,1,Final,Stade Vélodrome,Marseilles
193806,1938-06-05T17:30,Brazil,Poland,6,5,Final,Stade de la Meinau,Strasbourg
193807,1938-06-05T18:30,Czechoslovakia,Netherlands,3,0,Final,Cavee Verte,Le Havre
193808,1938-06-09T18:00,Cuba,Romania,2,1,Final,Stade Municipal,Toulouse
193809,1938-06-09T18:00,Switzerland,Germany,4,2,Final,Parc des Princes,Paris
193810,1938-06-12T17:00,Brazil,Czechoslovakia,1,1,Quarter,Stade du Parc Lescure,Bordeaux
193811,1938-06-12T17:00,Hungary,Switzerland,2,0,Quarter,Victor Boucquey,Lille
193812,1938-06-12T17:00,Sweden,Cuba,8,0,Quarter,Fort Carree,Antibes
193813,1938-06-12T17:00,Italy,France,3,1,Quarter,Stade Olympique,Colombes
193814,1938-06-14T18:00,Brazil,Czechoslovakia,2,1,Quarter,Stade du Parc Lescure,Bordeaux
193815,1938-06-16T18:00,Hungary,Sweden,5,1,Semi,Parc des Princes,Paris
193816,1938-06-16T18:00,Italy,Brazil,2,1,Semi,Orange Vélodrome,Marseilles
193817,1938-06-19T17:00,Brazil,Sweden,4,2,Third,Stade du Parc Lescure,Bordeaux
193818,1938-06-19T17:00,Italy,Hungary,4,2,Final,Stade Olympique,Colombes
193402,1934-05-27T16:30,Austria,France,3,2,Final,Stadio Benito Mussolini,Turin
193405,1934-05-27T16:30,Hungary,Egypt,4,2,Final,Giorgio Ascarelli,Naples
193406,1934-05-27T16:30,Switzerland,Netherlands,3,2,Final,San Siro,Milan
193401,1934-05-27T16:30,Sweden,Argentina,3,2,Final,Littorale,Bologna
193403,1934-05-27T16:30,Germany,Belgium,5,2,Final,Giovanni Berta,Florence
193404,1934-05-27T16:30,Spain,Brazil,3,1,Final,Luigi Ferraris,Genoa
193407,1934-05-27T16:30,Italy,USA,7,1,Final,Nazionale PNF,Rome
193408,1934-05-27T16:30,Czechoslovakia,Romania,2,1,Final,Littorio,Trieste
193409,1934-05-31T16:30,Czechoslovakia,Switzerland,3,2,Quarter,Stadio Benito Mussolini,Turin
193410,1934-05-31T16:30,Germany,Sweden,2,1,Quarter,San Siro,Milan
193411,1934-05-31T16:30,Italy,Spain,1,1,Quarter,Giovanni Berta,Florence
193412,1934-05-31T16:30,Austria,Hungary,2,1,Quarter,Littorale,Bologna
193413,1934-06-01T16:30,Italy,Spain,1,0,Quarter,Giovanni Berta,Florence
193414,1934-06-03T16:30,Italy,Austria,1,0,Semi,San Siro,Milan
193415,1934-06-03T16:30,Czechoslovakia,Germany,3,1,Semi,Nazionale PNF,Rome
193416,1934-06-07T18:00,Germany,Austria,3,2,Third,Giorgio Ascarelli,Naples
193417,1934-06-10T17:30,Italy,Czechoslovakia,2,1,Final,Nazionale PNF,Rome
193001,1930-07-13T15:00,France,Mexico,4,1,A,Pocitos,Montevideo
193002,1930-07-13T15:00,USA,Belgium,3,0,D,Parque Central,Montevideo
193003,1930-07-14T12:45,Yugoslavia,Brazil,2,1,B,Parque Central,Montevideo
193004,1930-07-14T14:50,Romania,Peru,3,1,C,Pocitos,Montevideo
193005,1930-07-15T16:00,Argentina,France,1,0,A,Parque Central,Montevideo
193006,1930-07-16T14:45,Chile,Mexico,3,0,A,Parque Central,Montevideo
193007,1930-07-17T12:45,Yugoslavia,Bolivia,4,0,B,Parque Central,Montevideo
193008,1930-07-17T14:45,USA,Paraguay,3,0,D,Parque Central,Montevideo
193009,1930-07-18T14:30,Uruguay,Peru,1,0,C,Estadio Centenario,Montevideo
193010,1930-07-19T12:50,Chile,France,1,0,A,Estadio Centenario,Montevideo
193011,1930-07-19T15:00,Argentina,Mexico,6,3,A,Estadio Centenario,Montevideo
193012,1930-07-20T13:00,Brazil,Bolivia,4,0,B,Estadio Centenario,Montevideo
193013,1930-07-20T15:00,Paraguay,Belgium,1,0,D,Estadio Centenario,Montevideo
193014,1930-07-21T14:50,Uruguay,Romania,4,0,C,Estadio Centenario,Montevideo
193015,1930-07-22T14:45,Argentina,Chile,3,1,A,Estadio Centenario,Montevideo
193016,1930-07-26T14:45,Argentina,USA,6,1,Semi,Estadio Centenario,Montevideo
193017,1930-07-27T14:45,Uruguay,Yugoslavia,6,1,Semi,Estadio Centenario,Montevideo
193018,1930-07-30T14:15,Uruguay,Argentina,4,2,Final,Estadio Centenario,Montevideo
